text,label
many modelsony ericson also der ltgt luks good bt forgot modl,0
wondering would okay call uncle john let know things nigeria ltgt dollars years sent know strain plan pay back every dime gives every dime expect anything practical something like,0
hmmbad newshype park plaza studio takenonly left bedrm,0
whatever want know rules talk earlier week start happening showing responsibility yet every week bend rule way way whatever im tired thia argument every week ltgt movie doesnt inlude previews youre still getting,0
im going orchard laready reaching soon reaching,0
check rooms befor activities,0
yes princess going make moan,0
idea guess well work hour supposed leave since usual nobody interest figuring shit last second,0
fuck babe miss sooooo much wish sleep bed lonely go sleep dream love,0
could kiss feel next,0
freezing home yet remember kiss mom morning love think missing yet,0
thats cool liked photos sexy,0
sometimes put walls around heartsnot safe getting hurt find cares enough break walls amp get closer goodnoon,0
splashmobile choose gr tones wk subscrition service weekly tones costing one credit kick back enjoy,1
machan go gym tomorrow wil come late goodnight,0
free st week nokia tone ur mob every week txt nokia get txting tell ur mates zed pobox wwq normptone,1
wan win meetgreet westlife currently tour unbreakable untamed unkempt text cost std text,1
well done luv ya,0
im gonnamissu muchi would say il send postcard buttheres aboutas much chance merememberin asthere ofsi breakin contract luv yaxx,0
alfie moons children need song ur mob tell ur ms txt tone charity nokias poly charity polys zed profit charity,1
probably gonna swing wee bit,0
havent forgotten might couple bucks send tomorrow love ya,0
hey still want go yogasana coz end cine go bathe hav steam bath,0
september,0
gotta,0
going nothing greatbye,0
think girl propose today seing ur bloody funky shit fucking faceasssssholeeee,0
anything specific regards jaklin idk fuck,0
problem renewal ill right away dont know details,0
wasnt enough trouble sleeping,0
think ive fixed send test message,0
training tomorrow,0
painful personal thought always try keep everybody happy time nobody recognises alone,0
shes borderline yeah whatever,0
know lab goggles went,0
dunno juz askin cos got card got salon called hair sense tot da one cut ur hair,0
every mondaynxt week vl completing,0
ok lar double check wif da hair dresser already said wun cut short said cut look nice,0
sports fans get latest sports news str ur mobile wk free plus free tone txt sport norm txtp,1
hello beautiful ok ive kinda ad row wiv walked pub wanted night wiv miss,0
thanks da thangam feel happy dear also miss da,0
excellent wish together right,0
ur cashbalance currently pounds maximize ur cashin send go pmsg cc hgsuitelands rowwjhl,1
call use ur mins calls cast pmin mob vary service provided aom gbpmonth aom boxm er stop ages,1
nd time tried contact pound prize claim easy call per min btnationalrate,1
thinkin someone good drugs,0
dear uve invited xchat final attempt contact txt chat,1
lol alright thinkin haha,0
emailed yifeng part oredi get fr,0
hey told name gautham ah,0
enjoy watching playing football basketball anything outdoors,0
slept timeyou,0
nothing ok anyway give treat,0
yagoing restaurant,0
kkapo kgood movie,0
left vague said would inform person accounting delayed rent discuss housing agency renting another place checking online places around usc ltgt,0
sent lanre fakeyes eckankar details mail box,0
good good job like entrepreneurs,0
chance reality fantasy show call per min ntt ltd po box croydon cr wb national rate call,1
need coffee run tomocant believe time week already,0
im stuck da middle da row da right hand side da lt,0
accordingly repeat text word ok mobile phone send,1
im see cant see maybe reboot ym seen buzz,0
abeg make profit start using get sponsors next event,0
willing go aptitude class,0
hes apparently bffs carly quick,0
sounds great home,0
ups days also shipping company takes wks way usps takes week gets lag may bribe nipost get stuff,0
channel,0
valentines day special win quiz take partner trip lifetime send go pmsg rcvd custcare,1
hey leave big deal take care,0
monday next week give full gist,0
also remember get dobbys bowl car,0
submitting da project tmr rite,0
cant believe said many things morning really wanted say good morning love beautiful morning see library later,0
hm good morning headache anyone,0
love set soul fire spark flame big rawring flame xoxo,0
many people seems special first sight remain special till last sight maintain till life ends shjas,0
er mw im filled tuth aight,0
get,0
badrith chennaii surely pick usno competition,0
married local women looking discreet action real matches instantly phone text match msg cost stop txt stop bcmsfwcnxx,1
watching cartoon listening music amp eve go temple amp church,0
nw came hme da,0
bad girl lady,0
hey happy birthday,0
marriage function,0
mm time dont like fun,0
tell quite long cos havent finish film yet,0
text get dont call phones problems,0
yup hey one day fri ask miwa jiayin take leave go karaoke,0
hi home calicut,0
effect irritation ignore,0
thats haf keep busy,0
lol know theyre dramatic schools already closed tomorrow apparently cant drive inch snow supposed get,0
sir send group mail check,0
hey sexy buns day word morning ym think,0
ive searching right words thank breather promise wont take help granted fulfil promise wonderful blessing times,0
actually guys meet sunoco howard right way,0
want please inside outside bedroom,0
time coming later,0
nokia phone lovly,0
world famamus,0
especially since talk boston personal statement lol woulda changed realized said nyc says boston,0
mah ill pick tomorrow,0
erm thought contract ran theth october,0
sunshine hols claim ur med holiday send stamped self address envelope drinks us uk po box bray wicklow eire quiz starts saturday unsub stop,1
ok askd knw tht,0
wot student discount get books,0
bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care forevr goodfriend,0
sorry guess whenever get hold connections maybe hour two ill text,0
im movie call wat,0
send someone else,0
sms ac blind date rodds aberdeen united kingdom check sms acwicmbcktzr blind dates send hide,1
mobile number claim calls us back ring claims hot line,1
still working time also tried adding zeros savings checking ltgt,0
thats romantic,0
oh ok,0
like spoiled,0
im driving raining ill get caught mrt station lor,0
okcome home vl nice meet chat,0
work right,0
ltgt going get,0
ok problem get taxi ing tomorrow tuesday tuesday think going cinema,0
yup msg tat yijue tot group mate cos meeting today mah im askin leaving earlier wat mah cos mayb haf walk far,0
collect ur laptop,0
ill call mrw ninish address icky american freek wont stop callin bad jen eh,0
freemessage jamsterget crazy frog sound poly text mad real text mad crazy sounds gbpweek tcs apply,1
infact happy new year seeing,0
dear friends sorry late information today birthday loving arpraveesh details log face book see number ltgt dont miss delicious treat,0
life alle moneeppolum oru pole allalo,0
lol right diet everyday cheat anyway im meant fatty,0
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupd call optout,1
kall bestcongrats,0
get free call,0
ok good making money,0
hey sathya till dint meet even single time saw situation sathya,0
nothing getting msgs dis name wit different nos,0
kkhow sister kids,0
yar quite clever aft many guesses lor got ask bring thk darren willing go aiya thk leona still attach wat,0
whenwhere pick,0
reason team budget available last buy unsold players base rate,0
later guess needa mcat study,0
aight well keep informed,0
got ur mail dileepthank muchand look forward lots supportvery less contacts hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear,0
quite ok bit ex better go eat smth else ill feel guilty,0
urgent week free membership prize jackpot txt word claim tc lccltd pobox ldnwarw,1
life means lot love life love people life world calls friends call world ge,0
ok juz receive,0
thought could go dinner ill treat seem ok,0
think go honesty road call bank tomorrow tough decisions make us great people,0
sister law hope great month saying hey abiola,0
hi im always online yahoo would like chat someday,0
aah cuddle would lush id need lots tea soup kind fumbling,0
im home ard wat time reach,0
idea soon get converted live,0
special,0
sorry pain ok meet another night spent late afternoon casualty means havent done stuffmoro includes time sheets sorry,0
wat,0
networking technical support associate,0
opposite side dropped,0
know account detailsi ask mom send youmy mom reach,0
urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap boxnqp ppm,1
ready call,0
ok vldo know got adsense approved,0
win shopping spree every week starting play text store skilgme tscs winawk age perweeksub,1
havent left yet probably gonna til dinner,0
im going lunch wif family aft dat go str orchard lor,0
lol im hot air balloon,0
trust even isnt,0
much dirty fellow,0
big brothers really scraped barrel shower social misfits,0
